Distance_(unit),Gray_Value
9.6979,4.400
9.6994,4.033
9.7010,3.833
9.7025,3.733
9.7041,3.767
9.7057,3.700
9.7072,3.867
9.7088,4.000
9.7104,4.033
9.7119,4.167
9.7135,4.400
9.7150,4.967
9.7166,4.933
9.7182,4.733
9.7197,5.000
9.7213,5.133
9.7229,5.100
9.7244,4.900
9.7260,4.900
9.7275,5.300
9.7291,5.067
9.7307,4.733
9.7322,4.600
9.7338,4.300
9.7354,4.300
9.7369,4.667
9.7385,5.267
9.7400,5.633
9.7416,5.967
9.7432,5.867
9.7447,5.500
9.7463,5.167
9.7479,5.167
9.7494,5.133
9.7510,5.733
9.7525,6.000
9.7541,6.033
9.7557,5.367
9.7572,5.167
9.7588,5.367
9.7604,5.067
9.7619,4.700
9.7635,4.933
9.7650,4.900
9.7666,4.533
9.7682,4.267
9.7697,4.267
9.7713,4.133
9.7729,4.333
9.7744,4.333
9.7760,4.467
9.7775,4.300
9.7791,4.167
9.7807,3.700
9.7822,3.833
9.7838,3.867
9.7854,3.800
9.7869,3.733
9.7885,3.733
9.7900,3.767
9.7916,4.133
9.7932,4.067
9.7947,3.767
9.7963,3.700
9.7979,3.667
9.7994,3.833
9.8010,4.200
9.8025,4.300
9.8041,4.233
9.8057,4.533
9.8072,4.733
9.8088,5.233
9.8104,5.433
9.8119,5.133
9.8135,4.533
9.8150,4.000
9.8166,4.067
9.8182,4.000
9.8197,3.833
9.8213,3.600
9.8229,3.800
9.8244,4.333
9.8260,4.467
9.8275,4.167
9.8291,4.033
9.8307,3.933
9.8322,3.833
9.8338,3.867
9.8353,3.800
9.8369,3.833
9.8385,4.433
9.8400,4.933
9.8416,5.467
9.8432,5.967
9.8447,6.033
9.8463,5.867
9.8478,5.400
9.8494,4.267
9.8510,3.533
9.8525,3.400
9.8541,3.367
9.8557,3.300
9.8572,4.067
9.8588,4.900
9.8603,5.000
9.8619,5.267
9.8635,5.300
9.8650,4.933
9.8666,4.567
9.8682,4.367
9.8697,4.067
9.8713,3.600
9.8728,3.667
9.8744,3.900
9.8760,4.133
9.8775,4.300
9.8791,4.367
9.8807,3.967
9.8822,4.133
9.8838,4.300
9.8853,4.033
9.8869,3.533
9.8885,3.167
9.8900,3.233
9.8916,3.400
9.8932,3.600
9.8947,3.800
9.8963,3.667
9.8978,4.000
9.8994,5.033
9.9010,5.933
9.9025,6.233
9.9041,6.167
9.9057,5.867
9.9072,5.333
9.9088,4.900
9.9103,4.600
9.9119,4.533
9.9135,4.400
9.9150,4.667
9.9166,4.667
9.9182,4.633
9.9197,4.700
9.9213,4.500
9.9228,4.233
9.9244,3.967
9.9260,3.967
9.9275,4.000
9.9291,4.233
9.9307,4.600
9.9322,4.300
9.9338,3.933
9.9353,3.400
9.9369,3.233
9.9385,3.400
9.9400,3.600
9.9416,4.067
9.9432,4.267
9.9447,4.367
9.9463,4.167
9.9478,3.833
9.9494,3.667
9.9510,3.833
9.9525,3.833
9.9541,3.767
9.9557,3.633
9.9572,3.700
9.9588,4.600
9.9603,4.900
9.9619,4.633
9.9635,4.867
9.9650,4.233
9.9666,3.800
9.9682,3.333
9.9697,3.333
9.9713,3.800
9.9728,3.800
9.9744,3.333
9.9760,3.367
9.9775,3.367
9.9791,3.133
9.9807,2.833
9.9822,3.100
9.9838,3.533
9.9853,3.800
9.9869,4.033
9.9885,3.933
9.9900,3.700
9.9916,3.533
9.9932,3.400
9.9947,3.400
9.9963,3.367
9.9978,3.700
9.9994,4.033
10.0010,4.533
10.0025,5.067
10.0041,5.100
10.0057,4.633
10.0072,3.967
10.0088,3.633
10.0103,3.500
10.0119,3.467
10.0135,3.167
10.0150,2.833
10.0166,2.800
10.0182,2.833
10.0197,3.067
10.0213,2.967
10.0228,3.267
10.0244,3.400
10.0260,3.100
10.0275,2.967
10.0291,3.100
10.0307,3.300
10.0322,3.533
10.0338,3.800
10.0353,4.500
10.0369,4.967
10.0385,5.067
10.0400,4.733
10.0416,4.533
10.0431,3.300
10.0447,2.633
10.0463,3.333
10.0478,3.400
10.0494,2.867
10.0510,2.533
10.0525,2.900
10.0541,2.967
10.0556,3.200
10.0572,2.933
10.0588,2.733
10.0603,2.767
10.0619,2.967
10.0635,2.900
10.0650,2.767
10.0666,2.800
10.0681,2.967
10.0697,3.200
10.0713,3.133
10.0728,3.267
10.0744,3.200
10.0760,3.300
10.0775,3.000
10.0791,3.100
10.0806,3.000
10.0822,3.233
10.0838,3.633
10.0853,3.933
10.0869,4.033
10.0885,3.933
10.0900,3.633
10.0916,3.533
10.0931,3.433
10.0947,3.033
10.0963,2.833
10.0978,3.400
10.0994,4.333
10.1010,4.867
10.1025,4.900
10.1041,4.600
10.1056,4.667
10.1072,4.400
10.1088,4.067
10.1103,4.333
10.1119,4.700
10.1135,4.867
10.1150,4.500
10.1166,4.033
10.1181,3.467
10.1197,3.200
10.1213,3.333
10.1228,3.233
10.1244,3.633
10.1260,4.033
10.1275,3.900
10.1291,4.000
10.1306,4.467
10.1322,4.733
10.1338,4.667
10.1353,4.167
10.1369,4.167
10.1385,4.367
10.1400,4.833
10.1416,4.900
10.1431,5.133
10.1447,4.600
10.1463,4.067
10.1478,3.500
10.1494,3.300
10.1510,3.367
10.1525,3.500
10.1541,3.633
10.1556,3.867
10.1572,4.233
10.1588,4.133
10.1603,4.000
10.1619,3.700
10.1635,3.333
10.1650,3.033
10.1666,2.933
10.1681,3.533
10.1697,4.033
10.1713,4.133
10.1728,3.467
10.1744,2.933
10.1760,2.500
10.1775,2.467
10.1791,2.567
10.1806,2.500
10.1822,2.867
10.1838,3.133
10.1853,3.133
10.1869,3.000
10.1885,3.133
10.1900,3.100
10.1916,3.067
10.1931,2.900
10.1947,2.567
10.1963,2.433
10.1978,2.567
10.1994,2.467
10.2010,2.933
10.2025,2.933
10.2041,2.700
10.2056,2.567
10.2072,2.600
10.2088,2.567
10.2103,2.633
10.2119,2.767
10.2135,3.067
10.2150,3.233
10.2166,3.333
10.2181,3.633
10.2197,3.533
10.2213,3.433
10.2228,3.600
10.2244,3.433
10.2260,3.400
10.2275,3.633
10.2291,3.500
10.2306,2.833
10.2322,2.367
10.2338,2.400
10.2353,2.367
10.2369,2.267
10.2385,2.400
10.2400,2.533
10.2416,2.400
10.2431,2.500
10.2447,2.600
10.2463,3.133
10.2478,3.200
10.2494,3.133
10.2509,3.567
10.2525,3.600
10.2541,3.233
10.2556,3.000
10.2572,2.967
10.2588,3.067
10.2603,2.967
10.2619,3.000
10.2634,2.733
10.2650,2.233
10.2666,2.200
10.2681,2.233
10.2697,2.333
10.2713,2.333
10.2728,2.433
10.2744,2.567
10.2759,3.033
10.2775,3.467
10.2791,3.167
10.2806,2.567
10.2822,2.300
10.2838,2.133
10.2853,2.200
10.2869,1.933
10.2884,1.933
10.2900,1.933
10.2916,1.933
10.2931,2.067
10.2947,2.100
10.2963,1.933
10.2978,2.067
10.2994,2.400
10.3009,2.633
10.3025,2.700
10.3041,2.633
10.3056,2.633
10.3072,2.933
10.3088,3.133
10.3103,3.167
10.3119,2.533
10.3134,2.233
10.3150,2.033
10.3166,1.967
10.3181,2.167
10.3197,2.333
10.3213,2.467
10.3228,2.367
10.3244,2.300
10.3259,2.533
10.3275,3.000
10.3291,3.667
10.3306,4.033
10.3322,4.000
10.3338,3.700
10.3353,3.033
10.3369,2.700
10.3384,2.400
10.3400,2.200
10.3416,2.200
10.3431,2.267
10.3447,2.533
10.3463,2.467
10.3478,2.633
10.3494,3.300
10.3509,3.967
10.3525,4.000
10.3541,3.400
10.3556,2.767
10.3572,2.567
10.3588,2.200
10.3603,2.100
10.3619,2.100
10.3634,2.133
10.3650,2.833
10.3666,2.833
10.3681,2.833
10.3697,2.333
10.3713,2.267
10.3728,2.400
10.3744,2.000
10.3759,2.100
10.3775,2.000
10.3791,2.167
10.3806,2.467
10.3822,2.933
10.3838,2.867
10.3853,2.333
10.3869,2.700
10.3884,2.967
10.3900,2.833
10.3916,2.600
10.3931,2.800
10.3947,2.967
10.3963,3.333
10.3978,3.500
10.3994,3.533
10.4009,3.467
10.4025,2.900
10.4041,2.300
10.4056,2.200
10.4072,2.167
10.4088,2.167
10.4103,2.233
10.4119,2.400
10.4134,2.733
10.4150,2.800
10.4166,2.733
10.4181,3.133
10.4197,3.367
10.4213,3.400
10.4228,3.467
10.4244,3.200
10.4259,2.733
10.4275,2.500
10.4291,2.800
10.4306,3.033
10.4322,2.833
10.4338,2.700
10.4353,2.467
10.4369,2.400
10.4384,2.667
10.4400,2.867
10.4416,2.900
10.4431,2.767
10.4447,2.900
10.4462,2.967
10.4478,3.167
10.4494,3.100
10.4509,3.300
10.4525,3.233
10.4541,3.267
10.4556,3.600
10.4572,3.967
10.4587,3.900
10.4603,3.300
10.4619,2.867
10.4634,2.667
10.4650,2.600
10.4666,2.733
10.4681,2.800
10.4697,2.300
10.4712,2.500
10.4728,2.833
10.4744,2.900
10.4759,2.600
10.4775,2.767
10.4791,3.267
10.4806,3.433
10.4822,3.133
10.4837,3.100
10.4853,2.933
10.4869,2.500
10.4884,2.300
10.4900,2.600
10.4916,3.100
10.4931,3.400
10.4947,3.567
10.4962,3.533
10.4978,3.367
10.4994,3.167
10.5009,3.100
10.5025,2.800
10.5041,2.433
10.5056,2.367
10.5072,2.467
10.5087,2.667
10.5103,2.700
10.5119,2.600
10.5134,2.400
10.5150,2.400
10.5166,2.500
10.5181,2.500
10.5197,2.700
10.5212,2.833
10.5228,3.000
10.5244,2.800
10.5259,2.633
10.5275,2.567
10.5291,2.567
10.5306,2.633
10.5322,3.333
10.5337,3.933
10.5353,3.933
10.5369,3.933
10.5384,3.167
10.5400,3.067
10.5416,2.867
10.5431,2.767
10.5447,3.500
10.5462,3.933
10.5478,3.933
10.5494,3.733
10.5509,3.833
10.5525,3.567
10.5541,3.400
10.5556,3.400
10.5572,3.200
10.5587,3.433
10.5603,3.600
10.5619,3.567
10.5634,3.867
10.5650,3.800
10.5666,3.500
10.5681,3.367
10.5697,3.267
10.5712,3.600
10.5728,4.033
10.5744,4.100
10.5759,4.567
10.5775,4.867
10.5791,4.600
10.5806,4.567
10.5822,4.267
10.5837,4.133
10.5853,4.233
10.5869,3.833
10.5884,4.067
10.5900,4.933
10.5916,5.400
10.5931,5.367
10.5947,6.000
10.5962,6.900
10.5978,7.233
10.5994,6.833
10.6009,6.867
10.6025,7.067
10.6041,7.267
10.6056,7.167
10.6072,7.900
10.6087,9.733
10.6103,10.600
10.6119,11.767
10.6134,12.933
10.6150,15.767
10.6166,20.667
10.6181,25.500
10.6197,30.467
10.6212,33.967
10.6228,34.733
10.6244,34.267
10.6259,32.500
10.6275,31.167
10.6291,29.667
10.6306,27.500
10.6322,25.500
10.6337,25.233
10.6353,25.633
10.6369,25.800
10.6384,25.800
10.6400,25.733
10.6416,25.300
10.6431,24.933
10.6447,24.100
10.6462,22.633
10.6478,21.500
10.6494,21.800
10.6509,22.267
10.6525,22.867
10.6540,23.367
10.6556,24.200
10.6572,24.467
10.6587,24.400
10.6603,23.733
10.6619,23.233
10.6634,23.000
10.6650,22.533
10.6665,22.300
10.6681,22.300
10.6697,22.500
10.6712,23.367
10.6728,25.300
10.6744,29.300
10.6759,34.200
10.6775,38.833
10.6790,43.000
10.6806,46.167
10.6822,49.333
10.6837,51.567
10.6853,51.833
10.6869,51.500
10.6884,51.367
10.6900,52.167
10.6915,53.933
10.6931,56.833
10.6947,59.467
10.6962,62.700
10.6978,64.300
10.6994,64.867
10.7009,65.200
10.7025,63.800
10.7040,60.167
10.7056,53.533
10.7072,46.767
10.7087,43.467
10.7103,43.300
10.7119,45.633
10.7134,48.833
10.7150,51.267
10.7165,53.100
10.7181,53.867
10.7197,54.933
10.7212,57.233
10.7228,59.000
10.7244,60.533
10.7259,60.133
10.7275,57.833
10.7290,55.833
10.7306,55.000
10.7322,55.667
10.7337,57.967
10.7353,64.133
10.7369,74.967
10.7384,86.400
10.7400,95.667
10.7415,101.567
10.7431,105.133
10.7447,106.033
10.7462,105.400
10.7478,103.833
10.7494,103.933
10.7509,104.933
10.7525,103.733
10.7540,99.767
10.7556,91.533
10.7572,83.033
10.7587,75.467
10.7603,72.400
10.7619,72.033
10.7634,71.867
10.7650,71.733
10.7665,72.033
10.7681,73.733
10.7697,75.333
10.7712,76.767
10.7728,76.900
10.7744,76.333
10.7759,76.633
10.7775,77.367
10.7790,78.167
10.7806,78.833
10.7822,80.000
10.7837,82.633
10.7853,84.500
10.7869,85.567
10.7884,88.233
10.7900,91.467
10.7915,91.867
10.7931,87.233
10.7947,79.833
10.7962,72.267
10.7978,63.867
10.7994,55.833
10.8009,50.500
10.8025,47.967
10.8040,46.700
10.8056,44.033
10.8072,40.200
10.8087,36.100
10.8103,33.700
10.8119,32.800
10.8134,33.100
10.8150,33.067
10.8165,32.400
10.8181,31.133
10.8197,29.433
10.8212,28.700
10.8228,28.433
10.8244,28.433
10.8259,27.733
10.8275,26.333
10.8290,25.067
10.8306,24.533
10.8322,24.200
10.8337,24.467
10.8353,24.733
10.8369,24.633
10.8384,24.767
10.8400,24.600
10.8415,23.133
10.8431,22.133
10.8447,21.133
10.8462,21.267
10.8478,21.567
10.8494,21.700
10.8509,20.433
10.8525,18.800
10.8540,17.367
10.8556,17.367
10.8572,15.833
10.8587,13.900
10.8603,12.400
10.8619,11.033
10.8634,10.433
10.8650,10.367
10.8665,10.700
10.8681,11.533
10.8697,11.233
10.8712,10.133
10.8728,8.900
10.8743,7.633
10.8759,6.833
10.8775,6.867
10.8790,7.900
10.8806,9.233
10.8822,9.367
10.8837,8.900
10.8853,7.633
10.8868,6.167
10.8884,5.567
10.8900,5.067
10.8915,4.667
10.8931,3.800
10.8947,3.400
10.8962,3.267
10.8978,3.400
10.8993,3.600
10.9009,4.067
10.9025,4.033
10.9040,3.333
10.9056,3.200
10.9072,3.233
10.9087,3.267
10.9103,3.400
10.9118,2.767
10.9134,2.133
10.9150,2.333
10.9165,2.667
10.9181,2.667
10.9197,2.267
10.9212,2.533
10.9228,2.633
10.9243,2.467
10.9259,2.433
10.9275,2.267
10.9290,2.200
10.9306,2.333
10.9322,2.833
10.9337,3.433
10.9353,3.133
10.9368,2.733
10.9384,2.700
10.9400,2.433
10.9415,2.300
10.9431,2.067
10.9447,2.067
10.9462,2.000
10.9478,1.967
10.9493,1.700
10.9509,1.667
10.9525,1.667
10.9540,1.700
10.9556,2.000
10.9572,1.933
10.9587,1.933
10.9603,1.933
10.9618,1.800
10.9634,1.767
10.9650,1.833
10.9665,1.867
10.9681,1.500
10.9697,1.367
10.9712,1.200
10.9728,1.300
10.9743,1.267
10.9759,1.233
10.9775,1.133
10.9790,1.200
10.9806,1.300
10.9822,1.400
10.9837,1.400
10.9853,1.400
10.9868,1.567
10.9884,1.567
10.9900,1.433
10.9915,1.400
10.9931,1.500
10.9947,1.400
10.9962,1.267
10.9978,1.300
10.9993,1.367
11.0009,1.333
11.0025,1.300
11.0040,1.333
11.0056,1.400
11.0072,1.433
11.0087,1.433
11.0103,1.467
11.0118,1.533
11.0134,1.433
11.0150,1.333
11.0165,1.267
11.0181,1.300
11.0197,1.600
11.0212,1.600
11.0228,1.800
11.0243,1.567
11.0259,1.633
11.0275,2.000
11.0290,2.200
11.0306,2.567
11.0322,2.000
11.0337,2.067
11.0353,2.267
11.0368,1.967
11.0384,1.967
11.0400,1.733
11.0415,1.533
11.0431,1.500
11.0447,1.867
11.0462,2.000
11.0478,1.833
11.0493,2.167
11.0509,2.633
11.0525,2.867
11.0540,2.633
11.0556,2.833
11.0572,2.133
11.0587,1.767
11.0603,1.600
11.0618,1.400
11.0634,1.467
11.0650,1.367
11.0665,1.400
11.0681,1.400
11.0697,1.633
11.0712,1.833
11.0728,1.767
11.0743,2.067
11.0759,2.000
11.0775,2.233
11.0790,1.867
11.0806,1.467
11.0821,1.633
11.0837,1.800
11.0853,1.833
11.0868,2.033
11.0884,1.867
11.0900,1.567
11.0915,1.400
11.0931,1.700
11.0946,1.533
11.0962,1.333
11.0978,1.067
11.0993,1.000
11.1009,1.200
11.1025,1.200
11.1040,1.200
11.1056,1.133
11.1071,1.333
11.1087,1.467
11.1103,1.333
11.1118,1.267
11.1134,1.367
11.1150,1.200
11.1165,1.100
11.1181,1.167
11.1196,1.233
11.1212,1.233
11.1228,1.200
11.1243,1.400
11.1259,1.533
11.1275,1.533
11.1290,1.333
11.1306,1.300
11.1321,0.967
11.1337,1.467
11.1353,1.767
11.1368,1.767
11.1384,1.600
11.1400,1.767
11.1415,1.533
11.1431,1.400
11.1446,1.300
11.1462,1.800
11.1478,2.233
11.1493,1.967
11.1509,1.500
11.1525,1.500
11.1540,1.767
11.1556,1.967
11.1571,1.700
11.1587,1.467
11.1603,1.867
11.1618,1.667
11.1634,1.633
11.1650,1.667
11.1665,1.900
11.1681,1.900
11.1696,1.800
11.1712,1.600
11.1728,1.467
11.1743,1.333
11.1759,1.467
11.1775,1.733
11.1790,1.733
11.1806,1.900
11.1821,1.933
11.1837,1.833
11.1853,1.600
11.1868,1.467
11.1884,1.467
11.1900,1.200
11.1915,1.100
11.1931,1.333
11.1946,1.500
11.1962,1.633
11.1978,1.600
11.1993,1.733
11.2009,1.767
11.2025,1.700
11.2040,1.633
11.2056,1.867
11.2071,2.033
11.2087,2.233
11.2103,2.167
11.2118,1.733
11.2134,1.633
11.2150,1.733
11.2165,1.633
11.2181,2.067
11.2196,1.800
11.2212,1.367
11.2228,1.200
11.2243,1.267
11.2259,1.333
11.2275,1.233
11.2290,1.000
11.2306,1.267
11.2321,1.467
11.2337,1.767
11.2353,1.633
11.2368,1.467
11.2384,1.333
11.2400,1.100
11.2415,1.067
11.2431,1.333
11.2446,1.567
11.2462,1.433
11.2478,1.400
11.2493,1.467
11.2509,1.600
11.2525,1.633
11.2540,1.233
11.2556,1.367
11.2571,1.467
11.2587,1.467
11.2603,1.533
11.2618,1.800
11.2634,1.700
11.2650,1.600
11.2665,1.300
11.2681,1.600
11.2696,1.600
11.2712,1.967
11.2728,2.067
11.2743,1.667
11.2759,1.500
11.2775,1.800
11.2790,1.800
11.2806,1.667
11.2821,1.600
11.2837,1.667
11.2853,2.100
11.2868,1.933
11.2884,1.367
11.2899,1.400
11.2915,1.400
11.2931,1.733
11.2946,1.433
11.2962,1.233
11.2978,1.233
11.2993,1.567
11.3009,1.767
11.3024,2.067
11.3040,2.267
11.3056,2.200
11.3071,2.367
11.3087,1.633
11.3103,1.200
11.3118,1.200
11.3134,1.333
11.3149,1.333
11.3165,1.267
11.3181,1.267
11.3196,1.333
11.3212,1.400
11.3228,1.367
11.3243,1.367
11.3259,1.367
11.3274,2.000
11.3290,2.300
11.3306,1.667
11.3321,1.267
11.3337,1.533
11.3353,1.867
11.3368,1.633
11.3384,1.600
11.3399,1.600
11.3415,1.400
11.3431,1.567
11.3446,1.367
11.3462,1.433
11.3478,1.667
11.3493,2.000
11.3509,1.900
11.3524,1.600
11.3540,1.667
11.3556,1.400
11.3571,1.400
11.3587,1.400
11.3603,1.567
11.3618,1.867
11.3634,1.800
11.3649,1.967
11.3665,2.367
11.3681,2.867
11.3696,3.067
11.3712,2.667
11.3728,1.667
11.3743,1.567
11.3759,2.033
11.3774,2.067
11.3790,1.600
11.3806,1.667
11.3821,1.900
11.3837,1.733
11.3853,1.733
11.3868,1.233
11.3884,1.233
11.3899,1.333
11.3915,1.533
11.3931,1.633
11.3946,1.433
11.3962,1.733
11.3978,1.933
11.3993,2.300
11.4009,2.533
11.4024,2.933
11.4040,3.400
11.4056,3.200
11.4071,2.367
11.4087,2.233
11.4103,2.200
11.4118,1.433
11.4134,1.300
11.4149,1.333
11.4165,1.233
11.4181,1.200
11.4196,1.033
11.4212,1.100
11.4228,1.200
11.4243,1.133
11.4259,1.167
11.4274,1.300
11.4290,0.700
11.4306,0.933
11.4321,1.100
11.4337,1.100
11.4353,0.900
11.4368,1.033
11.4384,1.333
11.4399,1.700
11.4415,1.000
11.4431,1.500
11.4446,2.167
11.4462,2.300
11.4478,1.533
11.4493,1.400
11.4509,2.233
11.4524,2.267
11.4540,1.767
11.4556,1.867
11.4571,2.300
11.4587,2.300
11.4603,1.800
11.4618,1.800
11.4634,2.000
11.4649,1.900
11.4665,1.800
11.4681,2.200
11.4696,2.000
11.4712,2.100
11.4728,2.000
11.4743,1.800
11.4759,1.600
11.4774,1.700
11.4790,2.133
11.4806,2.133
11.4821,1.867
11.4837,1.733
11.4853,1.800
11.4868,1.767
11.4884,1.700
11.4899,2.000
11.4915,2.100
11.4931,1.867
11.4946,1.800
11.4962,1.900
11.4977,2.167
11.4993,2.300
11.5009,2.200
11.5024,2.100
11.5040,1.967
11.5056,1.833
11.5071,1.767
11.5087,2.667
11.5102,3.067
11.5118,3.033
11.5134,2.633
11.5149,2.467
11.5165,2.667
11.5181,2.500
11.5196,2.200
11.5212,2.333
11.5227,2.067
11.5243,2.433
11.5259,2.467
11.5274,2.533
11.5290,2.167
11.5306,2.267
11.5321,2.433
11.5337,2.667
11.5352,2.367
11.5368,1.733
11.5384,1.533
11.5399,1.433
11.5415,1.700
11.5431,1.500
11.5446,1.633
11.5462,1.867
11.5477,2.067
11.5493,2.000
11.5509,1.700
11.5524,1.500
11.5540,1.667
11.5556,2.033
11.5571,2.000
11.5587,1.667
11.5602,1.000
11.5618,1.133
11.5634,1.533
11.5649,1.400
11.5665,0.933
11.5681,1.100
11.5696,1.133
11.5712,1.333
11.5727,1.067
11.5743,1.067
11.5759,1.267
11.5774,1.367
11.5790,0.967
11.5806,0.833
11.5821,1.067
11.5837,1.167
11.5852,1.067
11.5868,1.000
11.5884,0.933
11.5899,1.100
11.5915,1.400
11.5931,1.300
